10/09/2024;1871;2946
10/09/2024;5110;4652
11/09/2024;5082;4757
11/09/2024;1681;2854
11/09/2024;5141;5274
12/09/2024;4932;5818
12/09/2024;1902;3638
12/09/2024;5310;6080
13/09/2024;5538;5203
13/09/2024;1775;3100
13/09/2024;6311;6695
14/09/2024;6104;5410
14/09/2024;2331;3108
14/09/2024;10550;6532
15/09/2024;4841;5437
15/09/2024;1867;3078
15/09/2024;4982;7673
16/09/2024;4560;6129
16/09/2024;1862;3190
16/09/2024;5124;12255
17/09/2024;5059;4882
17/09/2024;1873;2909
17/09/2024;5435;5611
18/09/2024;5012;4266
18/09/2024;1609;2426
18/09/2024;5003;5228
19/09/2024;5245;4858
19/09/2024;1515;2082
19/09/2024;4987;5192
20/09/2024;6016;4779
20/09/2024;1905;2165
20/09/2024;6752;5313
21/09/2024;6307;5057
21/09/2024;2019;2040
21/09/2024;9584;5260
22/09/2024;3731;5030
22/09/2024;1410;2417
22/09/2024;4013;6983
23/09/2024;4334;5661
23/09/2024;1486;2702
23/09/2024;4155;10310
24/09/2024;4748;3491
24/09/2024;1723;1773
24/09/2024;4448;3921
25/09/2024;4334;4372
25/09/2024;1610;1801
25/09/2024;4851;5059
26/09/2024;4155;4276
26/09/2024;1379;1687
26/09/2024;4127;4663
27/09/2024;5062;3903
27/09/2024;1711;1502
27/09/2024;6204;4337
28/09/2024;5573;4287
28/09/2024;2131;1593
28/09/2024;9378;4476
29/09/2024;3478;5559
29/09/2024;2979;1927
29/09/2024;3709;6566
30/09/2024;3921;6045
30/09/2024;2976;2488
30/09/2024;3671;10562
