26/08/2024;4700;5391
26/08/2024;24715;44947
27/08/2024;24252;24977
27/08/2024;4709;4210
27/08/2024;24462;21788
28/08/2024;24411;23893
28/08/2024;4062;4793
28/08/2024;22847;20848
29/08/2024;24123;22721
29/08/2024;4457;4975
29/08/2024;21850;20191
30/08/2024;29168;23761
30/08/2024;5427;5160
30/08/2024;27923;20310
31/08/2024;27916;24420
31/08/2024;7684;4905
31/08/2024;38696;18507
01/09/2024;23438;31853
01/09/2024;5251;5448
01/09/2024;15265;25706
02/09/2024;22263;31252
02/09/2024;5066;6207
02/09/2024;14649;32941
03/09/2024;24540;27067
03/09/2024;5176;8474
03/09/2024;15811;15506
04/09/2024;25665;27025
04/09/2024;5274;8974
04/09/2024;16899;17464
05/09/2024;25927;27410
05/09/2024;4897;8949
05/09/2024;16889;18024
06/09/2024;29677;27476
06/09/2024;5530;8913
06/09/2024;23417;18784
07/09/2024;29442;29397
07/09/2024;6773;9043
07/09/2024;32600;19536
08/09/2024;23683;33139
08/09/2024;5375;9350
08/09/2024;15196;27490
09/09/2024;23777;32779
09/09/2024;5433;9625
09/09/2024;16242;36808
10/09/2024;25392;27216
10/09/2024;5453;8017
10/09/2024;15857;17733
11/09/2024;25456;27348
11/09/2024;5241;7725
11/09/2024;16293;18321
12/09/2024;27369;28894
12/09/2024;5398;7881
12/09/2024;16995;18219
13/09/2024;31891;28102
13/09/2024;5416;7707
13/09/2024;24617;18842
14/09/2024;32998;27582
14/09/2024;6468;7732
14/09/2024;36195;19712
15/09/2024;27171;32203
15/09/2024;5378;8050
15/09/2024;15785;28451
16/09/2024;24785;31512
16/09/2024;5443;8309
16/09/2024;16679;38866
17/09/2024;26556;26578
17/09/2024;5398;6304
17/09/2024;16813;16076
18/09/2024;27570;22370
18/09/2024;4855;6277
18/09/2024;16288;16465
19/09/2024;25619;22657
19/09/2024;4734;6311
19/09/2024;16585;16180
20/09/2024;29080;23943
20/09/2024;5575;6046
20/09/2024;25599;16668
21/09/2024;29575;23910
21/09/2024;5482;6126
21/09/2024;34217;16142
22/09/2024;22880;26206
22/09/2024;4416;6099
22/09/2024;13944;23971
23/09/2024;22735;25282
23/09/2024;4619;6754
23/09/2024;14531;33724
24/09/2024;22496;18538
24/09/2024;4635;4433
24/09/2024;15490;12178
25/09/2024;20925;20230
25/09/2024;4715;4900
25/09/2024;17025;13401
26/09/2024;20359;20016
26/09/2024;4068;4683
26/09/2024;16544;13970
27/09/2024;21888;19091
27/09/2024;4653;4387
27/09/2024;23443;14213
28/09/2024;24001;17805
28/09/2024;5733;4162
28/09/2024;32459;13177
29/09/2024;18133;21381
29/09/2024;7415;5041
29/09/2024;11029;20988
30/09/2024;17496;24486
30/09/2024;7046;5869
30/09/2024;11334;31031
