10/09/2024;36714;52016
10/09/2024;72465;76147
11/09/2024;111314;119568
11/09/2024;36156;50866
11/09/2024;73504;78341
12/09/2024;116492;127023
12/09/2024;39191;53138
12/09/2024;76969;80852
13/09/2024;131177;121540
13/09/2024;37336;51860
13/09/2024;105789;83015
14/09/2024;139989;121579
14/09/2024;43505;52604
14/09/2024;135750;85885
15/09/2024;114773;134848
15/09/2024;36329;51189
15/09/2024;66589;113219
16/09/2024;113253;139897
16/09/2024;37736;52962
16/09/2024;70552;143170
17/09/2024;117968;118616
17/09/2024;38136;42643
17/09/2024;72048;68779
18/09/2024;118771;106435
18/09/2024;33403;43567
18/09/2024;72091;70168
19/09/2024;115653;108459
19/09/2024;32646;41475
19/09/2024;72937;70217
20/09/2024;129736;110897
20/09/2024;35848;41324
20/09/2024;101978;72471
21/09/2024;130872;109409
21/09/2024;39028;41322
21/09/2024;124147;74219
22/09/2024;100472;115236
22/09/2024;30143;41312
22/09/2024;56548;101300
23/09/2024;99866;117430
23/09/2024;32159;46458
23/09/2024;61152;130697
24/09/2024;98265;88874
24/09/2024;31697;29026
24/09/2024;63356;54187
25/09/2024;99877;95135
25/09/2024;31779;30028
25/09/2024;66646;58293
26/09/2024;95705;96182
26/09/2024;26668;29653
26/09/2024;61917;61795
27/09/2024;106620;91513
27/09/2024;30931;27536
27/09/2024;89653;59690
28/09/2024;111129;89514
28/09/2024;37834;27710
28/09/2024;116620;59698
29/09/2024;83123;105091
29/09/2024;44607;32769
29/09/2024;46364;93507
30/09/2024;82176;114511
30/09/2024;43975;39160
30/09/2024;47619;128267
